Time,Qin,Qout,Level
38400.0,14.12,12.809,50.0
38460.0,13.484,12.63,50.0
38520.0,12.975,12.63,50.0
38580.0,12.848,12.63,50.0
38640.0,13.102,12.63,50.0
38700.0,12.848,12.63,50.0
38760.0,12.72,13.595,50.0
38820.0,12.593,13.595,50.0
38880.0,12.593,13.595,50.0
38940.0,12.466,13.595,50.0
39000.0,12.211,13.595,50.0
39060.0,12.466,14.191,50.0
39120.0,12.848,14.191,50.0
39180.0,12.848,14.191,50.0
39240.0,12.72,14.191,50.0
39300.0,12.466,14.191,50.0
39360.0,12.338,13.565,50.0
39420.0,12.211,13.565,49.9
39480.0,12.211,13.565,49.9
39540.0,12.338,13.565,49.9
39600.0,12.72,13.565,49.9
39660.0,13.229,13.193,49.9
39720.0,13.102,13.193,49.9
39780.0,12.848,13.193,49.9
39840.0,12.848,13.193,49.9
39900.0,12.848,13.442,49.9
39960.0,12.975,13.442,49.9
40020.0,12.848,13.442,49.9
40080.0,12.848,13.442,49.9
40140.0,12.975,13.442,49.9
40200.0,12.975,13.327,49.9
40260.0,12.848,13.327,49.9
40320.0,12.848,13.327,49.9
40380.0,12.848,13.327,49.9
40440.0,12.975,13.327,49.9
40500.0,12.848,12.899,49.9
40560.0,12.975,12.899,49.9
40620.0,12.975,12.899,49.9
40680.0,12.975,12.899,49.9
40740.0,12.848,12.899,49.9
40800.0,12.848,13.125,49.9
40860.0,12.848,13.125,49.9
40920.0,12.975,13.125,49.9
40980.0,12.975,13.125,49.9
41040.0,12.975,13.125,49.9
41100.0,12.975,12.964,49.9
41160.0,12.975,12.964,49.9
41220.0,12.975,12.964,49.9
41280.0,12.975,12.964,49.9
41340.0,12.975,12.236,49.9
41400.0,12.975,12.236,49.9
41460.0,13.102,12.236,49.9
41520.0,12.975,12.236,49.9
41580.0,13.102,12.236,49.9
41640.0,13.102,12.24,49.9
41700.0,13.102,12.24,49.9
41760.0,13.102,12.24,49.9
41820.0,13.102,12.24,49.9
41880.0,13.102,12.24,49.9
41940.0,13.102,11.982,49.9
42000.0,13.102,11.982,49.9
42060.0,13.102,11.982,50.0
42120.0,12.084,11.982,50.0
42180.0,12.084,11.982,50.0
42240.0,12.084,12.071,50.0
42300.0,12.338,12.071,50.0
42360.0,12.211,12.071,50.0
42420.0,12.084,12.071,50.0
42480.0,11.957,12.071,50.0
42540.0,11.829,12.275,50.0
42600.0,11.829,12.275,50.0
42660.0,11.829,12.275,50.0
42720.0,11.829,12.275,49.9
42780.0,11.702,11.848,49.9
42840.0,11.702,11.848,49.9
42900.0,11.575,11.848,49.9
42960.0,11.575,11.848,49.9
43020.0,11.447,11.848,49.9
43080.0,11.447,11.7,49.9
43140.0,11.32,11.7,49.9
43200.0,11.32,11.7,49.9
43260.0,11.447,11.7,49.9
43320.0,12.338,11.7,49.9
43380.0,12.211,11.631,49.9
43440.0,11.829,11.631,49.9
43500.0,11.575,11.631,49.9
43560.0,11.066,11.631,49.9
43620.0,10.938,11.631,49.9
43680.0,11.193,11.598,49.9
43740.0,11.32,11.598,49.9
43800.0,12.084,11.598,49.9
43860.0,12.084,11.598,49.9
43920.0,11.829,11.598,49.9
43980.0,11.702,11.677,49.9
44040.0,11.702,11.677,49.9
44100.0,11.829,11.677,49.9
44160.0,11.829,11.677,49.9
44220.0,11.829,11.413,49.9
44280.0,11.829,11.413,49.9
44340.0,11.829,11.413,49.9
44400.0,11.575,11.413,49.9
44460.0,10.811,11.413,49.9
44520.0,10.811,11.059,49.9
44580.0,11.066,11.059,49.9
44640.0,10.811,11.059,49.9
44700.0,10.684,11.059,49.9
44760.0,10.684,11.059,49.9
44820.0,10.684,11.143,49.9
44880.0,11.066,11.143,49.9
44940.0,11.575,11.143,49.9
45000.0,11.575,11.143,49.9
45060.0,11.32,11.143,49.9
45120.0,11.32,11.298,49.9
45180.0,11.32,11.298,49.9
45240.0,11.32,11.298,49.9
45300.0,11.447,11.298,49.9
45360.0,11.32,11.298,49.9
45420.0,10.429,11.565,49.9
45480.0,10.302,11.565,49.9
45540.0,10.684,11.565,49.9
45600.0,11.575,11.565,49.9
45660.0,11.447,11.587,49.9
45720.0,11.32,11.587,49.9
45780.0,11.193,11.587,49.9
45840.0,11.32,11.587,49.9
45900.0,11.32,11.587,49.9
45960.0,11.32,11.268,49.9
46020.0,11.32,11.268,49.9
46080.0,11.32,11.268,49.9
46140.0,11.32,11.268,49.9
46200.0,11.32,11.268,49.9
46260.0,11.32,10.873,49.9
46320.0,11.32,10.873,49.9
46380.0,11.32,10.873,49.9
46440.0,11.447,10.873,49.9
46500.0,11.447,10.873,49.9
46560.0,11.447,10.622,49.9
46620.0,11.447,10.622,49.9
46680.0,11.32,10.622,49.9
46740.0,11.32,10.622,49.9
46800.0,11.32,10.622,50.0
46860.0,10.429,10.718,50.0
46920.0,10.302,10.718,49.9
46980.0,10.684,10.718,49.9
47040.0,10.556,10.718,49.9
47100.0,10.429,11.276,49.9
47160.0,10.302,11.276,49.9
47220.0,10.302,11.276,49.9
47280.0,10.556,11.276,49.9
47340.0,11.193,11.276,49.9
47400.0,11.193,11.836,49.9
47460.0,11.066,11.836,49.9
47520.0,10.811,11.836,49.9
47580.0,10.938,11.836,49.9
47640.0,10.938,11.836,49.9
47700.0,11.066,11.759,49.9
47760.0,11.066,11.759,49.9
47820.0,11.066,11.759,49.9
